Year,Date,Close,CumulativeClose
2022,2022-02-18,132.0500030517578,4795.489959716797
2022,2022-02-22,130.49000549316406,4925.979965209961
2022,2022-02-23,126.0,5051.979965209961
2022,2022-02-24,128.14999389648438,5180.129959106445
2022,2022-02-25,133.72999572753906,5313.859954833984
2022,2022-02-28,130.36000061035156,5444.219955444336
2022,2022-03-01,131.92999267578125,5576.149948120117
2022,2022-03-02,133.16000366210938,5709.309951782227
2022,2022-03-03,137.1699981689453,5846.479949951172
2022,2022-03-04,133.88999938964844,5980.36994934082
2022,2022-03-07,130.33999633789062,6110.709945678711
2022,2022-03-08,129.32000732421875,6240.02995300293
2022,2022-03-09,133.25999450683594,6373.289947509766
2022,2022-03-10,134.3300018310547,6507.61994934082
2022,2022-03-11,130.30999755859375,6637.929946899414
2022,2022-03-14,127.58000183105469,6765.509948730469
2022,2022-03-15,130.27999877929688,6895.789947509766
2022,2022-03-16,135.0,7030.789947509766
2022,2022-03-17,136.82000732421875,7167.609954833984
2022,2022-03-18,139.1199951171875,7306.729949951172
2022,2022-03-21,138.13999938964844,7444.86994934082
2022,2022-03-22,139.2899932861328,7584.159942626953
2022,2022-03-23,134.17999267578125,7718.339935302734
2022,2022-03-24,136.41000366210938,7854.749938964844
2022,2022-03-25,135.7100067138672,7990.459945678711
2022,2022-03-28,135.4199981689453,8125.879943847656
2022,2022-03-29,138.4199981689453,8264.299942016602
2022,2022-03-30,135.4600067138672,8399.759948730469
2022,2022-03-31,132.3300018310547,8532.089950561523
2022,2022-04-01,133.97000122070312,8666.059951782227
2022,2022-04-04,134.80999755859375,8800.86994934082
2022,2022-04-05,133.25999450683594,8934.129943847656
2022,2022-04-06,132.7100067138672,9066.839950561523
2022,2022-04-07,135.92999267578125,9202.769943237305
2022,2022-04-08,134.8699951171875,9337.639938354492
2022,2022-04-11,131.25999450683594,9468.899932861328
2022,2022-04-12,125.38999938964844,9594.289932250977
2022,2022-04-13,128.2899932861328,9722.57992553711
2022,2022-04-14,126.44000244140625,9849.019927978516
2022,2022-04-18,123.83999633789062,9972.859924316406
2022,2022-04-19,126.52999877929688,10099.389923095703
2022,2022-04-20,129.3699951171875,10228.75991821289
2022,2022-04-21,125.29000091552734,10354.049919128418
2022,2022-04-22,121.31999969482422,10475.369918823242
2022,2022-04-25,121.44999694824219,10596.819915771484
2022,2022-04-26,117.94000244140625,10714.75991821289
2022,2022-04-27,117.68000030517578,10832.439918518066
2022,2022-04-28,121.05999755859375,10953.49991607666
2022,2022-04-29,119.2699966430664,11072.769912719727
2022,2022-05-02,119.56999969482422,11192.33991241455
2022,2022-05-03,122.4000015258789,11314.73991394043
2022,2022-05-04,126.30000305175781,11441.039916992188
2022,2022-05-05,122.1500015258789,11563.189918518066
2022,2022-05-06,121.08000183105469,11684.269920349121
2022,2022-05-09,113.11000061035156,11797.379920959473
2022,2022-05-10,116.63999938964844,11914.019920349121
2022,2022-05-11,113.98999786376953,12028.00991821289
2022,2022-05-12,116.12999725341797,12144.139915466309
2022,2022-05-13,119.37999725341797,12263.519912719727
2022,2022-05-16,120.30000305175781,12383.819915771484
2022,2022-05-17,123.08000183105469,12506.899917602539
2022,2022-05-18,120.79000091552734,12627.689918518066
2022,2022-05-19,122.4000015258789,12750.089920043945
2022,2022-05-20,125.12999725341797,12875.219917297363
2022,2022-05-23,125.9800033569336,13001.199920654297
2022,2022-05-24,124.41000366210938,13125.609924316406
2022,2022-05-25,120.37999725341797,13245.989921569824
2022,2022-05-26,123.8499984741211,13369.839920043945
2022,2022-05-27,130.5500030517578,13500.389923095703
2022,2022-05-31,127.55999755859375,13627.949920654297
2022,2022-06-01,123.08999633789062,13751.039916992188
2022,2022-06-02,129.10000610351562,13880.139923095703
2022,2022-06-03,128.49000549316406,14008.629928588867
2022,2022-06-06,127.62999725341797,14136.259925842285
2022,2022-06-07,128.89999389648438,14265.15991973877
2022,2022-06-08,126.83999633789062,14391.99991607666
2022,2022-06-09,124.13999938964844,14516.139915466309
2022,2022-06-10,120.56999969482422,14636.709915161133
2022,2022-06-13,116.27999877929688,14752.98991394043
2022,2022-06-14,116.01000213623047,14868.99991607666
2022,2022-06-15,116.47000122070312,14985.469917297363
2022,2022-06-16,114.95999908447266,15100.429916381836
2022,2022-06-17,112.70999908447266,15213.139915466309
2022,2022-06-21,113.87999725341797,15327.019912719727
2022,2022-06-22,113.80000305175781,15440.819915771484
2022,2022-06-23,118.5999984741211,15559.419914245605
2022,2022-06-24,121.29000091552734,15680.709915161133
2022,2022-06-27,120.56999969482422,15801.279914855957
2022,2022-06-28,117.05999755859375,15918.33991241455
2022,2022-06-29,117.9000015258789,16036.23991394043
2022,2022-06-30,118.7699966430664,16155.009910583496
2022,2022-07-01,119.20999908447266,16274.219909667969
2022,2022-07-05,120.55999755859375,16394.779907226562
2022,2022-07-06,121.18000030517578,16515.95990753174
2022,2022-07-07,123.1500015258789,16639.109909057617
2022,2022-07-08,122.51000213623047,16761.619911193848
2022,2022-07-11,123.12000274658203,16884.73991394043
2022,2022-07-12,119.23999786376953,17003.9799118042
2022,2022-07-13,118.6500015258789,17122.629913330078
2022,2022-07-14,115.87999725341797,17238.509910583496
2022,2022-07-15,118.83000183105469,17357.33991241455
2022,2022-07-18,115.11000061035156,17472.449913024902
2022,2022-07-19,119.05999755859375,17591.509910583496
2022,2022-07-20,119.86000061035156,17711.369911193848
2022,2022-07-21,127.19000244140625,17838.559913635254
2022,2022-07-22,125.04000091552734,17963.59991455078
2022,2022-07-25,124.26000213623047,18087.85991668701
2022,2022-07-26,125.16999816894531,18213.029914855957
2022,2022-07-27,127.70999908447266,18340.73991394043
2022,2022-07-28,131.11000061035156,18471.84991455078
2022,2022-07-29,134.10000610351562,18605.949920654297
2022,2022-08-01,133.42999267578125,18739.379913330078
2022,2022-08-02,131.27999877929688,18870.659912109375
2022,2022-08-03,134.55999755859375,19005.21990966797
2022,2022-08-04,133.77000427246094,19138.98991394043
2022,2022-08-05,133.61000061035156,19272.59991455078
2022,2022-08-08,132.52000427246094,19405.119918823242
2022,2022-08-09,128.8800048828125,19533.999923706055
2022,2022-08-10,132.5800018310547,19666.57992553711
2022,2022-08-11,131.9499969482422,19798.52992248535
2022,2022-08-12,133.5500030517578,19932.07992553711
2022,2022-08-15,133.89999389648438,20065.979919433594
2022,2022-08-16,132.77000427246094,20198.749923706055
2022,2022-08-17,142.2899932861328,20341.039916992188
2022,2022-08-18,139.97000122070312,20481.00991821289
2022,2022-08-19,137.6199951171875,20618.629913330078
2022,2022-08-22,133.94000244140625,20752.569915771484
2022,2022-08-23,132.63999938964844,20885.209915161133
2022,2022-08-24,133.6699981689453,21018.879913330078
2022,2022-08-25,136.00999450683594,21154.889907836914
2022,2022-08-26,129.8699951171875,21284.7599029541
2022,2022-08-29,128.11000061035156,21412.869903564453
2022,2022-08-30,128.27999877929688,21541.14990234375
2022,2022-08-31,128.25,21669.39990234375
2022,2022-09-01,128.92999267578125,21798.32989501953
2022,2022-09-02,128.00999450683594,21926.339889526367
2022,2022-09-06,129.3000030517578,22055.639892578125
2022,2022-09-07,131.42999267578125,22187.069885253906
2022,2022-09-08,135.19000244140625,22322.259887695312
2022,2022-09-09,137.6300048828125,22459.889892578125
2022,2022-09-12,139.8699951171875,22599.759887695312
2022,2022-09-13,133.5399932861328,22733.299880981445
2022,2022-09-14,133.25,22866.549880981445
2022,2022-09-15,133.16000366210938,22999.709884643555
2022,2022-09-16,129.88999938964844,23129.599884033203
2022,2022-09-19,130.72000122070312,23260.319885253906
2022,2022-09-20,128.13999938964844,23388.459884643555
2022,2022-09-21,126.4800033569336,23514.93988800049
2022,2022-09-22,124.38999938964844,23639.329887390137
2022,2022-09-23,123.4800033569336,23762.80989074707
2022,2022-09-26,122.30999755859375,23885.119888305664
2022,2022-09-27,121.61000061035156,24006.729888916016
2022,2022-09-28,123.72000122070312,24130.44989013672
2022,2022-09-29,122.73999786376953,24253.18988800049
2022,2022-09-30,121.55000305175781,24374.739891052246
2022,2022-10-03,126.37999725341797,24501.119888305664
2022,2022-10-04,131.41000366210938,24632.529891967773
2022,2022-10-05,132.63999938964844,24765.169891357422
2022,2022-10-06,132.17999267578125,24897.349884033203
2022,2022-10-07,127.44000244140625,25024.78988647461
2022,2022-10-10,125.94999694824219,25150.73988342285
2022,2022-10-11,125.63999938964844,25276.3798828125
2022,2022-10-12,125.69000244140625,25402.069885253906
2022,2022-10-13,127.9000015258789,25529.969886779785
2022,2022-10-14,125.69999694824219,25655.669883728027
2022,2022-10-17,130.55999755859375,25786.22988128662
2022,2022-10-18,132.3000030517578,25918.52988433838
2022,2022-10-19,128.9600067138672,26047.489891052246
2022,2022-10-20,125.94000244140625,26173.429893493652
2022,2022-10-21,129.8800048828125,26303.309898376465
2022,2022-10-24,132.3000030517578,26435.609901428223
2022,2022-10-25,134.5,26570.109901428223
2022,2022-10-26,137.69000244140625,26707.79990386963
2022,2022-10-27,136.49000549316406,26844.289909362793
2022,2022-10-28,138.77000427246094,26983.059913635254
2022,2022-10-31,138.35000610351562,27121.40991973877
2022,2022-11-01,140.88999938964844,27262.299919128418
2022,2022-11-02,135.27000427246094,27397.56992340088
2022,2022-11-03,134.4600067138672,27532.029930114746
2022,2022-11-04,136.0800018310547,27668.1099319458
2022,2022-11-07,138.02999877929688,27806.139930725098
2022,2022-11-08,138.75,27944.889930725098
2022,2022-11-09,137.0,28081.889930725098
2022,2022-11-10,146.3000030517578,28228.189933776855
2022,2022-11-11,148.30999755859375,28376.49993133545
2022,2022-11-14,146.3800048828125,28522.87993621826
2022,2022-11-15,148.0,28670.87993621826
2022,2022-11-16,147.1199951171875,28817.99993133545
2022,2022-11-17,144.44000244140625,28962.439933776855
2022,2022-11-18,146.19000244140625,29108.62993621826
2022,2022-11-21,145.13999938964844,29253.76993560791
2022,2022-11-22,156.86000061035156,29410.62993621826
2022,2022-11-23,155.35000610351562,29565.979942321777
2022,2022-11-25,156.9600067138672,29722.939949035645
2022,2022-11-28,152.3000030517578,29875.239952087402
2022,2022-11-29,150.94000244140625,30026.17995452881
2022,2022-11-30,154.97999572753906,30181.159950256348
2022,2022-12-01,156.1199951171875,30337.279945373535
2022,2022-12-02,155.6699981689453,30492.94994354248
2022,2022-12-05,152.6999969482422,30645.649940490723
2022,2022-12-06,151.35000610351562,30796.99994659424
2022,2022-12-07,153.72999572753906,30950.729942321777
2022,2022-12-08,156.27999877929688,31107.009941101074
2022,2022-12-09,152.9499969482422,31259.959938049316
2022,2022-12-12,155.24000549316406,31415.19994354248
